distCode,spatialId,finalId,distName,spatialState,spatialDistrict,nss2001State,nss2001District,nss2010State,nss2010District,Note,state,district,long,lat,gqDistance,nsewDistance,gqStraightDistance,nsewStraightDistance,districtType
2716,3_27_512_0,3_27_512_0,Hingoli,Maharashtra,Hingoli,Maharashtra,Hingoli,Maharashtra,Hingoli,NA,Maharashtra,Hingoli,77.10006886,19.6414069,361.29763572665496,142.50367961823528,387.7870273045932,111.77098977510866,not nodal
2717,3_27_513_0,3_27_513_0,Parbhani,Maharashtra,Parbhani,Maharashtra,Parbhani,Maharashtra,Parbhani,NA,Maharashtra,Parbhani,76.69369838,19.26865943,308.83011269388174,170.10725049357836,341.1483723503155,155.14593573778342,not nodal
2718,3_27_514_0,3_27_514_0,Jalna,Maharashtra,Jalna,Maharashtra,Jalna,Maharashtra,Jalna,NA,Maharashtra,Jalna,75.98324436,19.80622478,261.8594665000574,259.115498362392,272.3360666125722,228.39554748474248,not nodal
2720,3_27_516_0,3_27_516_0,Nasik,Maharashtra,Nashik,Maharashtra,Nashik,Maharashtra,Nashik,NA,Maharashtra,Nashik,74.07156175,20.25775545,116.83487286826139,390.3300609935195,67.42215257267918,331.9277829182528,not nodal
2721,3_27_517_0,3_27_517_0,Thane,Maharashtra,Thane,Maharashtra,Thane,Maharashtra,Thane,NA,Maharashtra,Thane,73.14806986,19.6006223,23.77993660717653,356.54418251861193,4.89611156338328,357.6388511258904,not nodal
2723,3_27_519_0,3_27_519_0,Mumbai,Maharashtra,Mumbai,Maharashtra,Mumbai,Maharashtra,Mumbai,NA,Maharashtra,Mumbai,72.83871926,18.98700571,3.3718498841394675,386.4157889251338,0,405.78345013649255,nodal
2725,3_27_521_0,3_27_521_0,Pune,Maharashtra,Pune,Maharashtra,Pune,Maharashtra,Pune,NA,Maharashtra,Pune,74.06766971,18.57043418,21.636810088897278,436.59594265683864,74.1760649870058,433.47149218702265,not nodal
2726,3_27_522_0,3_27_522_0,Ahmadnagar,Maharashtra,Ahmadnagar,Maharashtra,Ahmadnagar,Maharashtra,Ahmadnagar,NA,Maharashtra,Ahmadnagar,74.67620965,19.20475438,110.45636985945086,375.30045296077054,167.7146799122534,367.19893621674174,not nodal
2727,3_27_523_0,3_27_523_0,Bid,Maharashtra,Bid,Maharashtra,Bid,Maharashtra,Bid,NA,Maharashtra,Bid,75.84095736,18.94603701,213.07389316771895,250.2885505501149,247.97621141851639,245.54090983082162,not nodal
2729,3_27_525_0,3_27_525_0,Osmanabad,Maharashtra,Osmanabad,Maharashtra,Osamanabad,Maharashtra,Osmanabad,NA,Maharashtra,Osmanabad,76.036715,18.18807263,211.61692238277652,233.60351663080434,214.05896647512017,226.85171334159963,not nodal
2730,3_27_526_0,3_27_526_0,Solapur,Maharashtra,Solapur,Maharashtra,Solapur,Maharashtra,Solapur,NA,Maharashtra,Solapur,75.48183535,17.79038847,148.50979961365348,297.4077925656896,140.73522046955443,286.6046918976664,not nodal
2731,3_27_527_0,3_27_527_0,Satara,Maharashtra,Satara,Maharashtra,Satara,Maharashtra,Satara,NA,Maharashtra,Satara,74.17399319,17.66453851,15.220267766437003,420.86361724098356,21.98581071411734,425.54803944289466,not nodal
2732,3_27_528_0,3_27_528_0,Ratnagiri,Maharashtra,Ratnagiri,Maharashtra,Ratnagiri,Maharashtra,Ratnagiri,NA,Maharashtra,Ratnagiri,73.45322905,17.27560774,70.64975183694192,485.27302692036335,65.31161349706255,503.450605857491,not nodal
2734,3_27_530_0,3_27_530_0,Kolhapur,Maharashtra,Kolhapur,Maharashtra,Kolhapur,Maharashtra,Kolhapur,NA,Maharashtra,Kolhapur,74.15831643,16.47014442,19.846935476420892,401.29438230142256,60.26046264520273,431.3641735727878,not nodal
2801,3_28_532_0,3_28_532_0,Adilabad,Andhra Pradesh,Adilabad,Andhra Pradesh,Adilabad,Andhra Pradesh,Adilabad,NA,Andhra Pradesh,Adilabad,78.9790301,19.25379776,350.5466034155098,55.3861084090666,341.7067090825119,85.4962025540505,not nodal
2802,3_28_533_0,3_28_533_0,Nizamabad,Andhra Pradesh,Nizamabad,Andhra Pradesh,Nizamabad,Andhra Pradesh,Nizamabad,NA,Andhra Pradesh,Nizamabad,78.14229411,18.52210845,342.78619030825075,10.405527557518369,338.7086218204948,3.3129813680304037,not nodal
2803,3_28_534_0,3_28_534_0,Karimnagar,Andhra Pradesh,Karimnagar,Andhra Pradesh,Karimnagar,Andhra Pradesh,Karimnagar,NA,Andhra Pradesh,Karimnagar,79.23338546,18.5487273,269.62506353184494,95.73734500331925,265.26750467419623,112.3409989625411,not nodal
2804,3_28_535_0,3_28_535_0,Medak,Andhra Pradesh,Medak,Andhra Pradesh,Medak,Andhra Pradesh,Medak,NA,Andhra Pradesh,Medak,78.21522451,17.88854289,286.45709095557874,27.173336096223462,280.9076176396903,3.9509496523432817,not nodal
2805,3_28_536_0,3_28_536_0,Hyderabad,Andhra Pradesh,Hyderabad,Andhra Pradesh,Hyderabad,Andhra Pradesh,Hyderabad,NA,Andhra Pradesh,Hyderabad,78.47302797,17.39840098,230.5655366425889,2.179864079163897,222.06678671839686,31.126297107938818,not nodal
2806,3_28_537_0,3_28_537_0,Rangareddi,Andhra Pradesh,Rangareddy,Andhra Pradesh,Rangareddi,Andhra Pradesh,Rangareddi,NA,Andhra Pradesh,Rangareddy,78.17594527,17.28956344,249.39335515161164,21.04568194447022,233.77312001218016,0.7030790498246803,not nodal
2807,3_28_538_0,3_28_538_0,Mahbubnagar,Andhra Pradesh,Mahbubnagar,Andhra Pradesh,Mahbubnagar,Andhra Pradesh,Mahbubnagar,NA,Andhra Pradesh,Mahbubnagar,78.15362154,16.4938307,214.47826458383858,21.253535703906948,175.34442049957772,3.7218509506960267,not nodal
2810,3_28_541_0,3_28_541_0,Khammam,Andhra Pradesh,Khammam,Andhra Pradesh,Khammam,Andhra Pradesh,Khammam,NA,Andhra Pradesh,Khammam,80.68117548,17.5928348,106.00262564667194,232.97919417200373,85.08021294139648,266.1928762207366,not nodal
2813,3_28_544_0,3_28_544_0,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,Visakhapatnam,NA,Andhra Pradesh,Visakhapatnam,82.69643008,17.8889277,35.61960962427514,446.25673202970614,27.934668607169833,479.2147351449315,not nodal
2814,3_28_545_0,3_28_545_0,East Godavari,Andhra Pradesh,East Godavari,Andhra Pradesh,East Godavari,Andhra Pradesh,East Godavari,NA,Andhra Pradesh,East Godavari,82.0062363,17.19339465,5.08128754656719,374.5542253021847,39.884027194450226,407.47525452654975,not nodal
2815,3_28_546_0,3_28_546_0,West Godavari,Andhra Pradesh,West Godavari,Andhra Pradesh,West Godavari,Andhra Pradesh,West Godavari,NA,Andhra Pradesh,West Godavari,81.40271788,16.88999294,9.358859826927166,314.7834387155355,24.06240057139411,343.750006500088,not nodal
2816,3_28_547_0,3_28_547_0,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,Krishna,Andhra Pradesh,Krishna,NA,Andhra Pradesh,Krishna,80.7982166,16.55866391,2.7166972118949055,262.15201152745095,10.245907069262191,279.63963209124177,not nodal
2817,3_28_548_0,3_28_548_0,Guntur,Andhra Pradesh,Guntur,Andhra Pradesh,Guntur,Andhra Pradesh,Guntur,NA,Andhra Pradesh,Guntur,80.08160809,16.29359651,20.344242153608313,207.88802746893379,17.255605812194585,203.12665239497505,not nodal
2818,3_28_549_0,3_28_549_0,Prakasam,Andhra Pradesh,Prakasam,Andhra Pradesh,Prakasam,Andhra Pradesh,Prakasam,NA,Andhra Pradesh,Prakasam,79.51497739,15.61656491,53.65454753982756,157.72517490262268,0,142.3446031289907,not nodal
2819,3_28_550_0,3_28_550_0,Nellore,Andhra Pradesh,Sri Potti Sriramulu Nellore,Andhra Pradesh,Nellore,Andhra Pradesh,Nellore,NA,Andhra Pradesh,Sri Potti Sriramulu Nellore,79.74322349,14.41629311,22.825253536453197,226.108634143241,12.126579953011033,166.98026834908117,not nodal
2820,3_28_551_0,3_28_551_0,Cuddapah,Andhra Pradesh,Y.S.R.,Andhra Pradesh,Cuddapah,Andhra Pradesh,Cuddapah,NA,Andhra Pradesh,Y.S.R.,78.78210398,14.46663411,121.59456935342995,125.25917557566446,110.80092887729793,62.82002830327847,not nodal
2821,3_28_552_0,3_28_552_0,Kurnool,Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,NA,Andhra Pradesh,Kurnool,77.99966321,15.5343502,216.38995964075787,9.849775438196612,162.7467135476419,21.094095198061677,not nodal
2822,3_28_553_0,3_28_553_0,Anantapur,Andhra Pradesh,Anantapur,Andhra Pradesh,Anantapur,Andhra Pradesh,Anantapur,NA,Andhra Pradesh,Anantapur,77.57157214,14.48608823,110.13226383989071,5.177800990354512,99.99080154180862,68.41869069639132,not nodal
2823,3_28_554_0,3_28_554_0,Chittoor,Andhra Pradesh,Chittoor,Andhra Pradesh,Chittoor,Andhra Pradesh,Chittoor,NA,Andhra Pradesh,Chittoor,78.99899093,13.46760592,60.10924838524083,134.5281674386581,50.23912192941815,85.94650537861956,not nodal
2901,3_29_555_0,3_29_555_0,Belgaum,Karnataka,Belgaum,Karnataka,Belgaum,Karnataka,Belgaum,NA,Karnataka,Belgaum,74.8248333,16.11958225,33.260794254977824,320.81841534287867,27.154456994038405,361.24709591533735,not nodal
2902,3_29_556_0,3_29_556_0,Bagalkot,Karnataka,Bagalkot,Karnataka,Bagalkot,Karnataka,Bagalkot,NA,Karnataka,Bagalkot,75.62440327,16.22052839,107.81823329414067,243.83335005417626,47.90665346403666,275.4127031132716,not nodal
2903,3_29_557_0,3_29_557_0,Bijapur,Karnataka,Bijapur,Karnataka,Bijapur,Karnataka,Bijapur,NA,Karnataka,Bijapur,75.95282273,16.79378459,166.48251631741326,214.0312119341623,114.21208417486518,238.99633418687083,not nodal
2905,3_29_558_0,3_29_558_0,Bidar,Karnataka,Bidar,Karnataka,Bidar,Karnataka,Bidar,NA,Karnataka,Bidar,77.22421975,17.95155134,329.6003406585025,119.72449578022074,298.9766715528353,101.48176797193105,not nodal
2906,3_29_559_0,3_29_559_0,Raichur,Karnataka,Raichur,Karnataka,Raichur,Karnataka,Raichur,NA,Karnataka,Raichur,76.89112473,16.08969838,205.82093267556493,108.02583479118103,147.56424666413716,139.81159284425092,not nodal
2907,3_29_560_0,3_29_560_0,Koppal,Karnataka,Koppal,Karnataka,Koppal,Karnataka,Koppal,NA,Karnataka,Koppal,76.22013734,15.56101354,118.86421694063512,159.19921124571783,54.838823174815495,212.8550363295963,not nodal
2908,3_29_561_0,3_29_561_0,Gadag,Karnataka,Gadag,Karnataka,Gadag,Karnataka,Gadag,NA,Karnataka,Gadag,75.66535145,15.43298348,57.695790480258204,212.5369687589628,1.3640501942807945,272.80841946072627,not nodal
2909,3_29_562_0,3_29_562_0,Dharwad,Karnataka,Dharwad,Karnataka,Dharwad,Karnataka,Dharwad,NA,Karnataka,Dharwad,75.15110247,15.39087489,4.790048938727678,265.52525397550727,48.339257731217515,328.2113728179574,not nodal
2910,3_29_563_0,3_29_563_0,Uttar Kannad,Karnataka,Uttara Kannada,Karnataka,Uttara Kannada,Karnataka,Uttara Kannada,NA,Karnataka,Uttara Kannada,74.61914817,14.7922291,64.6574968807463,318.93002769720164,134.4548700269637,387.04927812937393,not nodal
2911,3_29_564_0,3_29_564_0,Haveri,Karnataka,Haveri,Karnataka,Haveri,Karnataka,Haveri,NA,Karnataka,Haveri,75.41645905,14.74207274,2.2435481008103126,233.56143819856868,69.17045240773966,301.1731794047869,not nodal
2912,3_29_565_0,3_29_565_0,Bellary,Karnataka,Bellary,Karnataka,Bellary,Karnataka,Bellary,NA,Karnataka,Bellary,76.53509238,15.11146091,91.10485430452103,113.78425553925801,51.95593875949676,179.70238434200954,not nodal
2913,3_29_566_0,3_29_566_0,Chitradurga,Karnataka,Chitradurga,Karnataka,Chitradurga,Karnataka,Chitradurga,NA,Karnataka,Chitradurga,76.51568391,14.16796869,3.521206919617041,115.13676511194862,12.631047508292573,183.33652670978512,not nodal
2914,3_29_567_0,3_29_567_0,Davanagere,Karnataka,Davanagere,Karnataka,Davanagere,Karnataka,Davanagere,NA,Karnataka,Davanagere,75.95477275,14.41016714,2.27023971965776,178.3725362270258,44.978509113414454,243.6800827515369,not nodal
2915,3_29_568_0,3_29_568_0,Shimoga,Karnataka,Shimoga,Karnataka,Shimoga,Karnataka,Shimoga,NA,Karnataka,Shimoga,75.22093435,14.04347599,76.0764401454169,254.91368716377966,133.06226007860568,323.9014391595932,not nodal
2916,3_29_569_0,3_29_569_0,Udupi,Karnataka,Udupi,Karnataka,Udupi,Karnataka,Udupi,NA,Karnataka,Udupi,74.87180925,13.49924468,147.40783923338017,296.9889937407411,199.97978152032076,363.02802185525167,not nodal
2917,3_29_570_0,3_29_570_0,Chikmagalur,Karnataka,Chikmagalur,Karnataka,Chikmagalur,Karnataka,Chikmagalur,NA,Karnataka,Chikmagalur,75.69040616,13.45459026,110.13560157094086,208.7764248879126,131.96708643000966,274.20960838609705,not nodal
2918,3_29_571_0,3_29_571_0,Tumkur,Karnataka,Tumkur,Karnataka,Tumkur,Karnataka,Tumkur,NA,Karnataka,Tumkur,76.94653331,13.51804445,4.324534697058417,82.76959168336492,18.537408765989746,137.486552181269,not nodal
2919,3_29_581_0,3_29_581_0,Kolar,Karnataka,Kolar,Karnataka,Kolar,Karnataka,Kolar,Chikkaballapur district split from Kolar,Karnataka,Kolar,78.21467546,13.13240689,56.805696640730886,56.52269009448288,17.021868124626696,0.2771862286686881,not nodal
2920,3_29_572_0,3_29_572_0,Bangalore,Karnataka,Bangalore,Karnataka,Bangalore,Karnataka,Bangalore,NA,Karnataka,Bangalore,77.59276938,12.94906025,0.22096847988947604,0.22096828431470836,0,67.7366372579721,nodal
2921,3_29_583_0,3_29_583_0,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,Bangalore (Rural),Karnataka,Bangalore (Rural),Ramanagara district split from Bangalore Rural,Karnataka,Bangalore Rural,77.57502296,13.22380943,21.713803711486015,8.152856513831724,16.66858137934154,69.38587447617196,nodal
2922,3_29_573_0,3_29_573_0,Mandya,Karnataka,Mandya,Karnataka,Mandya,Karnataka,Mandya,NA,Karnataka,Mandya,76.79703112,12.61284881,80.3588371613084,93.7869830937467,91.87535753815483,155.02041289109027,not nodal
2924,3_29_575_0,3_29_575_0,Dakshin Kannada,Karnataka,Dakshina Kannada,Karnataka,Dakshina Kannada,Karnataka,Dakshina Kannada,NA,Karnataka,Dakshina Kannada,75.24938724,12.8529795,189.86216815633315,253.34711291063797,210.7464555732668,319.9278020631222,not nodal
2925,3_29_576_0,3_29_576_0,Kodagu,Karnataka,Kodagu,Karnataka,Kodagu,Karnataka,Kodagu,NA,Karnataka,Kodagu,75.80077609,12.32691804,180.8894702135659,199.47408144018223,198.02653642749053,236.12350628163927,not nodal
2926,3_29_577_0,3_29_577_0,Mysore,Karnataka,Mysore,Karnataka,Mysore,Karnataka,Mysore,NA,Karnataka,Mysore,76.44183563,12.20893412,139.62841408485053,147.04049998348646,149.74785622157938,177.97867052519885,not nodal
2927,3_29_578_0,3_29_578_0,Chamarajanagar,Karnataka,Chamarajanagar,Karnataka,Chamarajanagar,Karnataka,Chamarajanagar,NA,Karnataka,Chamarajanagar,77.10026487,11.95893016,113.18981354403859,87.24651342380294,122.53392851543546,107.80033666483561,not nodal
3001,3_30_585_0,3_30_585_0,North Goa,Goa,North Goa,Goa,North Goa,Goa,North Goa,NA,Goa,North Goa,73.97853977,15.55279045,65.7042871420218,392.56375006739245,137.8755708193714,453.6379381371218,not nodal
3002,3_30_586_0,3_30_586_0,South Goa,Goa,South Goa,Goa,South Goa,Goa,South Goa,NA,Goa,South Goa,74.11831663,15.1984085,82.34342927355019,373.1913302260716,149.96239911876978,439.7643744223931,not nodal
3202,3_32_589_0,3_32_589_0,Kannur,Kerala,Kannur,Kerala,Kannur,Kerala,Kannur,NA,Kerala,Kannur,75.52313469,12.00126561,227.34574523694562,195.84389213040936,244.14234776251342,231.1620653129515,not nodal
3204,3_32_591_0,3_32_591_0,Kozhikode,Kerala,Kozhikode,Kerala,Kozhikode,Kerala,Kozhikode,NA,Kerala,Kozhikode,75.83342882,11.48533176,243.93738317831998,133.80718673772628,251.36949052071975,166.36225753337425,not nodal
3205,3_32_592_0,3_32_592_0,Malappuram,Kerala,Malappuram,Kerala,Malappuram,Kerala,Malappuram,NA,Kerala,Malappuram,76.15270986,11.13199195,249.64778010135586,84.17207043633196,255.9155950124572,113.8327215783171,not nodal
3206,3_32_593_0,3_32_593_0,Palakkad,Kerala,Palakkad,Kerala,Palakkad,Kerala,Palakkad,NA,Kerala,Palakkad,76.55628615,10.7956684,252.621656321539,32.84357568071912,264.9727800572525,56.14626953753766,not nodal
3207,3_32_594_0,3_32_594_0,Thrissur,Kerala,Thrissur,Kerala,Thrissur,Kerala,Thrissur,NA,Kerala,Thrissur,76.31349594,10.47291376,297.2167862885887,70.91321285308551,308.901857633858,48.82164076319948,not nodal
3208,3_32_595_0,3_32_595_0,Ernakulam,Kerala,Ernakulam,Kerala,Ernakulam,Kerala,Ernakulam,NA,Kerala,Ernakulam,76.5462145,10.08466971,322.52416270253156,88.82699636222043,338.6766692662008,0,nodal
3209,3_32_596_0,3_32_596_0,Idukki,Kerala,Idukki,Kerala,Idukki,Kerala,Idukki,NA,Kerala,Idukki,77.05690735,9.83986546,324.2864373592887,101.98443332982406,351.01767371554564,58.434012784317005,not nodal
3210,3_32_597_0,3_32_597_0,Kottayam,Kerala,Kottayam,Kerala,Kottayam,Kerala,Kottayam,NA,Kerala,Kottayam,76.65073115,9.63812108,363.7508898780489,133.72772761301783,382.64530931094794,51.01408484496862,not nodal
3211,3_32_598_0,3_32_598_0,Alappuzha,Kerala,Alappuzha,Kerala,Alappuzha,Kerala,Alappuzha,NA,Kerala,Alappuzha,76.44822881,9.42688296,393.8922322385832,154.96809371391024,411.52008083893605,74.00936464387647,not nodal
3212,3_32_599_0,3_32_599_0,Pathanamthitta,Kerala,Pathanamthitta,Kerala,Pathanamthitta,Kerala,Pathanamthitta,NA,Kerala,Pathanamthitta,76.92413145,9.28487729,386.9929239425831,100.40013865634374,414.37966417069146,73.10549873059082,not nodal
3213,3_32_600_0,3_32_600_0,Kollam,Kerala,Kollam,Kerala,Kollam,Kerala,Kollam,NA,Kerala,Kollam,76.87209018,8.9629581,422.5119655818155,93.69913949760856,450.6639146927659,69.96751076775547,not nodal
3214,3_32_601_0,3_32_601_0,Thiruvananthapuram,Kerala,Thiruvananthapuram,Kerala,Thiruvanantha- puram,Kerala,Thiruvanantha- puram,NA,Kerala,Thiruvananthapuram,77.01245402,8.61008527,454.8244119863683,71.72175999552363,487.16132537108746,45.35930085770998,not nodal
3301,3_33_602_0,3_33_602_0,Thiruvallur,Tamil Nadu,Thiruvallur,Tamil Nadu,Tiruvallur,Tamil Nadu,Thiruvallur,NA,Tamil Nadu,Thiruvallur,79.93928663,13.23527194,21.39638359086232,203.16778519743266,20.25113397695601,188.30254395063773,nodal
3302,3_33_603_0,3_33_603_0,Chennai,Tamil Nadu,Chennai,Tamil Nadu,Chennai,Tamil Nadu,Chennai,NA,Tamil Nadu,Chennai,80.24263464,13.06382108,0.9648451238555802,228.1310806800865,0,221.36364768165836,nodal
3303,3_33_604_0,3_33_604_0,Kancheepuram,Tamil Nadu,Kancheepuram,Tamil Nadu,Kanchipuram,Tamil Nadu,Kancheepuram,NA,Tamil Nadu,Kancheepuram,79.94132047,12.67956767,26.838323002205687,188.27660047889987,41.18128214398712,188.53206656697853,not nodal
3304,3_33_605_0,3_33_605_0,Vellore,Tamil Nadu,Vellore,Tamil Nadu,Vellore,Tamil Nadu,Vellore,NA,Tamil Nadu,Vellore,79.00637348,12.81242774,8.73645929054818,91.7332747056421,22.23869637341497,86.48423845156002,not nodal
3305,3_33_630_0,3_33_630_0,Dharampuri,Tamil Nadu,Dharmapuri,Tamil Nadu,Dharmapuri,Tamil Nadu,Dharmapuri,Krishnagiri district split from Dharmapuri,Tamil Nadu,Dharmapuri,78.19239944,12.101900090000001,46.26610903906627,3.7485924897901253,97.15124747923792,2.9465689004945124,not nodal
3306,3_33_606_0,3_33_606_0,Tiruvannamalai,Tamil Nadu,Tiruvannamalai,Tamil Nadu,Tiruvannamalai,Tamil Nadu,Tiruvanamalai,NA,Tamil Nadu,Tiruvannamalai,79.16655663,12.43145722,53.299789345558274,103.77841783469268,65.13512140338572,103.83908863525711,not nodal
3309,3_33_609_0,3_33_609_0,Namakkal,Tamil Nadu,Namakkal,Tamil Nadu,Namakkal,Tamil Nadu,Namakkal,NA,Tamil Nadu,Namakkal,78.13453717,11.31691244,133.86566856521867,13.094839564736292,184.22852915524297,0.5844676189623033,not nodal
3310,3_33_610_0,3_33_632_0,Erode,Tamil Nadu,Erode,Tamil Nadu,Erode,Tamil Nadu,Erode,Tiruppur district formed from parts of Coimbatore and Erode,Tamil Nadu,Erode,77.41198725,11.51775734,138.7310296008222,30.55526441047368,160.54111393470063,48.671518247798744,not nodal
3312,3_33_632_0,3_33_632_0,Coimbatore,Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,Tiruppur district formed from parts of Coimbatore and Erode,Tamil Nadu,Coimbatore,76.97586649,10.87844746,222.57954179107244,3.7081029250350728,240.0927528196181,30.66963824081222,not nodal
3313,3_33_612_0,3_33_612_0,Dindigul,Tamil Nadu,Dindigul,Tamil Nadu,Dindigul,Tamil Nadu,Dindigul,NA,Tamil Nadu,Dindigul,77.81783993,10.39108764,240.82091014959718,50.66327929631799,285.6052918443054,7.738384655035807,not nodal
3314,3_33_613_0,3_33_613_0,Karur,Tamil Nadu,Karur,Tamil Nadu,Karur,Tamil Nadu,Karur,NA,Tamil Nadu,Karur,78.13516587,10.84305185,186.48513807187493,11.674530788403532,236.94473312007543,13.699383923235816,not nodal
3315,3_33_614_0,3_33_614_0,Tiruchchirappalli,Tamil Nadu,Tiruchirappalli,Tamil Nadu,Tiruchirappalli,Tamil Nadu,Tiruchirappalli,NA,Tamil Nadu,Tiruchirappalli,78.57117624,10.89457399,183.65499385594754,51.832024901539,233.26242971103028,58.69101520323545,not nodal
3316,3_33_615_0,3_33_615_0,Perambalur,Tamil Nadu,Perambalur,Tamil Nadu,Perambalur,Tamil Nadu,Perambalur,NA,Tamil Nadu,Perambalur,78.89277742,11.27443425,149.61793235791345,82.66818244654522,192.42111144626548,82.06490164044155,not nodal
3317,3_33_616_0,3_33_616_0,Ariyalur,Tamil Nadu,Ariyalur,Tamil Nadu,Ariyalur,Tamil Nadu,Ariyalur,NA,Tamil Nadu,Ariyalur,79.24103113,11.15982097,176.119422591096,120.37352932871376,206.69107351209342,122.07662532519697,not nodal
3323,3_33_622_0,3_33_622_0,Sivaganga,Tamil Nadu,Sivaganga,Tamil Nadu,Sivaganga,Tamil Nadu,Sivaganga,NA,Tamil Nadu,Sivaganga,78.59501622,9.91715839,291.6733902767477,50.2973967248854,342.1329976991076,88.33651214848797,not nodal
3324,3_33_623_0,3_33_623_0,Madurai,Tamil Nadu,Madurai,Tamil Nadu,Madurai,Tamil Nadu,Madurai,NA,Tamil Nadu,Madurai,78.00143042,9.92303356,289.70824848547136,5.815680526206698,338.5987784526841,24.727202963680767,not nodal
3325,3_33_624_0,3_33_624_0,Theni,Tamil Nadu,Theni,Tamil Nadu,Theni,Tamil Nadu,Theni,NA,Tamil Nadu,Theni,77.43971233,9.89027505,304.84351055316137,60.768154436529045,340.91162870255744,34.42843017382465,not nodal
3327,3_33_626_0,3_33_626_0,Ramanathapuram,Tamil Nadu,Ramanathapuram,Tamil Nadu,Ramanathapuram,Tamil Nadu,Ramanathapuram,NA,Tamil Nadu,Ramanathapuram,78.68413367,9.4354696,346.11013413931136,81.45282536427759,396.1373647605615,111.2032468309783,not nodal
3328,3_33_627_0,3_33_627_0,Thoothukkudi,Tamil Nadu,Thoothukkudi,Tamil Nadu,Thoothukudi,Tamil Nadu,Toothukudi,NA,Tamil Nadu,Thoothukkudi,77.9989153,8.90109316,403.17277454925835,23.231112121351686,452.22687136470984,52.54099337134698,not nodal
3329,3_33_628_0,3_33_628_0,Tirunelveli,Tamil Nadu,Tirunelveli,Tamil Nadu,Tirunelveli,Tamil Nadu,Tirunelveli,NA,Tamil Nadu,Tirunelveli,77.53628013,8.79027999,421.66631287247395,18.166721727638638,462.9944679931096,5.936078443840126,not nodal
3330,3_33_629_0,3_33_629_0,Kanniyakumari,Tamil Nadu,Kanniyakumari,Tamil Nadu,Kanniyakumari,Tamil Nadu,Kanniyakumari,NA,Tamil Nadu,Kanniyakumari,77.35794065,8.30630435,478.2925737582965,24.44337574766414,517.4670576084761,0,nodal
3402,3_34_635_0,3_34_635_0,Pondicherry,Puducherry,Puducherry,Pondicherry,Pondicherry,Puducherry,Pondicherry,NA,Puducherry,Puducherry,79.7340274,11.91037293,106.60891256190584,171.0848160564584,125.43168324186361,165.80992180487377,not nodal
4902,3_9_172_0,3_9_172_0,Fatehpur,Uttar Pradesh,Fatehpur,Uttar Pradesh,Fatehpur,Uttar Pradesh,Fatehpur,NA,Uttar Pradesh,Fatehpur,80.8073548,25.8757328,3.5443140137530995,230.14422401684755,89.29643905745947,190.4396945614637,not nodal
